Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  5  1986      0.000      0.000      0.000      0.017      2.456     28.305     41.606     38.156      4.726      0.515      0.000      0.000    53.3
  5  1987      0.000      0.000      0.000      0.333      3.566     20.817     41.813     27.109      7.684      0.530      0.000      0.000    52.6
  5  1988      0.000      0.000      0.000      0.313      4.846     17.880     41.653     29.921      3.527      0.010      0.000      0.000    52.5
  5  1989      0.000      0.000      0.000      0.016      7.430     17.392     43.815     33.319      7.910      0.048      0.000      0.000    52.9
  5  1990      0.000      0.000      0.000      0.050     11.725     30.593     48.460     41.142      5.676      0.125      0.000      0.000    51.9
  5  1991      0.000      0.000      0.000      0.705      7.862     23.572     36.788     38.189      4.015      0.020      0.000      0.000    51.0
  5  1992      0.000      0.000      0.000      0.043      2.195     11.896     35.325     27.130      5.122      0.230      0.000      0.000    50.2
  5  1993      0.000      0.000      0.000      0.146      1.837     30.903     32.749     32.505      7.344      0.033      0.000      0.000    50.8
  5  1994      0.000      0.000      0.000      0.117      3.479     28.681     35.172     30.727      6.173      1.591      0.000      0.000    49.8
  5  1995      0.000      0.000      0.000      0.094      6.737     40.315     39.236     31.704      8.120      0.242      0.000      0.000    49.6
  5  1996      0.000      0.000      0.000      0.507      2.842     16.863     39.127     30.444      4.394      0.070      0.000      0.000    48.8
  5  1997      0.000      0.000      0.000      0.007      1.046     12.513     38.035     33.182      8.376      0.701      0.000      0.000    49.6
  5  1998      0.000      0.000      0.000      0.118      8.166     22.767     40.694     50.612      7.992      0.153      0.000      0.000    49.5
  5  1999      0.000      0.000      0.000      0.175      5.770     31.717     45.564     36.782      3.762      0.012      0.000      0.000    48.2
  5  2000      0.000      0.000      0.000      0.232      7.106     28.766     51.940     44.638     10.686      0.162      0.000      0.000    47.9
  5  2001      0.000      0.000      0.000      0.389      2.761     27.844     42.718     42.293      7.894      0.583      0.000      0.000    45.2
  5  2002      0.000      0.000      0.000      0.540      5.757     27.082     41.328     52.681      7.559      0.420      0.000      0.000    45.5
  5  2003      0.000      0.000      0.000      1.086     11.905     27.192     36.281     35.153     10.262      0.338      0.000      0.000    43.2
  5  2004      0.000      0.000      0.000      2.684      9.260     30.650     47.239     45.842      8.642      2.326      0.000      0.000    42.7
  5  2005      0.000      0.000      0.000      0.235      9.348     42.811     46.549     33.376     13.743      0.250      0.000      0.000    40.8
  5  2006      0.000      0.000      0.000      0.496     12.781     26.931     44.209     32.590      7.653      0.416      0.000      0.000    39.6
  5  2007      0.000      0.000      0.000      1.029      7.195     34.004     44.160     42.224      4.404      0.315      0.000      0.000    38.2
  5  2008      0.000      0.000      0.000      1.079     16.460     27.941     40.129     38.829      6.698      1.150      0.000      0.000    35.9
  5  2009      0.000      0.000      0.000      2.331     10.501     37.803     39.618     31.547      6.355      0.408      0.000      0.000    33.8
  5  2010      0.000      0.000      0.000      2.032     14.924     34.647     31.412     31.607      8.883      0.759      0.000      0.000    32.5
  5  2011      0.000      0.000      0.000      0.286      4.353     29.174     44.009     24.259      7.715      0.170      0.000      0.000    30.4
  5  2012      0.000      0.000      0.000      1.307      8.237     28.506     43.396     24.822      7.789      0.885      0.000      0.000    30.3
  5  2013      0.000      0.000      0.000      1.742      7.796     35.417     34.770     28.156      6.406      1.136      0.000      0.000    28.8
  5  2014      0.000      0.000      0.000      1.443      8.117     34.244     31.924     31.565      8.921      0.591      0.000      0.000    27.4
  5  2015      0.000      0.000      0.000      0.476     15.673     32.382     34.436     36.034     10.050      0.510      0.000      0.000    26.0
  5  2016      0.000      0.000      0.000      1.165      7.877     30.942     32.228     25.378      3.482      0.008      0.000      0.000    24.3
  5  2017      0.000      0.000      0.000      0.377      4.799     25.797     34.752     19.623     12.588      0.033      0.000      0.000    22.9
  5  2018      0.000      0.000      0.000      1.144     10.983     34.012     31.043     23.428      5.905      0.026      0.000      0.000    21.9
  5  2019      0.000      0.000      0.000      1.109     18.997     24.989     39.902     20.935      7.041      0.152      0.000      0.000    21.0
  5  2020      0.000      0.000      0.000      0.787      4.520     26.118     33.513     26.107      5.064      0.747      0.000      0.000    20.5
  5  2021      0.000      0.000      0.000      0.141      7.808     31.631     35.665     25.836      5.454      0.262      0.000      0.000    19.9
  5  2022      0.000      0.000      0.000      0.511      9.336     20.685     36.304     22.487      2.297      0.110      0.000      0.000    18.8
  5  2023      0.000      0.000      0.000      0.506      8.923     34.239     34.350     20.220      8.845      0.442      0.000      0.000    18.8
  5  2024      0.000      0.000      0.000      0.137     11.113     39.552     32.484     19.285      5.796      0.025      0.000      0.000    18.3
  5  2025      0.000      0.000      0.000      0.237      3.550     28.449     34.494     22.137      7.531      1.988      0.000      0.000    17.3
  5  2026      0.000      0.000      0.000      2.942     17.906     28.256     27.738     24.689      3.492      0.228      0.000      0.000    16.4
  5  2027      0.000      0.000      0.000      0.183      4.717     30.326     46.663     19.041      5.449      0.165      0.000      0.000    14.2
  5  2028      0.000      0.000      0.000      0.525     20.685     27.779     30.949     16.254      3.688      0.147      0.000      0.000    14.3
  5  2029      0.000      0.000      0.000      0.246      8.994     31.224     42.081     14.905      3.853      0.088      0.000      0.000    13.2
  5  2030      0.000      0.000      0.139      5.265      4.945     32.202     25.059     14.251      4.294      0.018      0.000      0.000    13.1
  5  2031      0.000      0.000      0.000      1.026      7.540     30.506     44.879     23.825      8.661      0.033      0.000      0.000    12.4
  5  2032      0.000      0.000      0.000      1.756      7.407     33.194     36.485     17.360      3.378      0.118      0.000      0.000    12.5
  5  2033      0.000      0.000      0.000      0.255      9.857     35.345     38.833     18.117      3.383      0.041      0.000      0.000    11.4
  5  2034      0.000      0.000      0.000      2.449     12.869     31.327     26.239     13.148      3.386      0.064      0.000      0.000    10.8
  5  2035      0.000      0.000      0.000      1.794      4.211     21.851     44.684     27.786      3.934      0.176      0.000      0.000    10.3
  5  2036      0.000      0.000      0.000      3.074     18.289     25.563     21.873     14.405      6.953      0.014      0.000      0.000    10.4
  5  2037      0.000      0.000      0.000      0.069      7.209     37.722     33.396     17.248      4.437      0.117      0.000      0.000     8.8
  5  2038      0.000      0.000      0.000      0.099     17.079     38.055     45.971     18.042      3.025      0.097      0.000      0.000     8.8
  5  2039      0.000      0.000      0.000      2.253     11.783     34.731     31.371     14.919      3.756      0.034      0.000      0.000     8.1
  5  2040      0.000      0.000      0.000      0.811      8.562     35.995     46.632     27.089      3.826      0.159      0.000      0.000     7.7
  5  2041      0.000      0.000      0.000      0.006     18.413     30.555     33.659     11.069      4.647      0.276      0.000      0.000     7.5
  5  2042      0.000      0.000      0.000      1.473      6.592     33.247     44.582     10.205      5.302      0.071      0.000      0.000     7.0
  5  2043      0.000      0.000      0.000      1.598     12.934     35.727     30.433     19.491      6.494      0.077      0.000      0.000     6.5
  5  2044      0.000      0.000      0.000      1.759      5.371     18.589     38.157      8.619      4.515      0.127      0.000      0.000     6.2
  5  2045      0.000      0.000      0.000      0.046     11.742     29.120     45.984     12.156      0.802      0.016      0.000      0.000     6.0
  5  2046      0.000      0.000      0.000      1.753     17.375     46.627     20.914     11.411      2.932      0.107      0.000      0.000     5.8
  5  2047      0.000      0.000      0.003      3.446     20.855     26.403     15.679      9.329      1.867      0.416      0.000      0.000     5.3
  5  2048      0.000      0.000      0.000      1.103      8.518     25.901     54.925     29.072      5.736      0.064      0.000      0.000     4.7
  5  2049      0.000      0.000      0.000      0.586     13.864     38.138     31.450     15.400      4.349      0.114      0.000      0.000     4.8
  5  2050      0.000      0.000      0.000      1.684      8.955     41.937     17.715      7.835      4.181      0.180      0.000      0.000     4.3
  5  2051      0.000      0.000      0.000      0.173     17.889     35.033     32.336     15.073      2.791      0.024      0.000      0.000     4.0
  5  2052      0.000      0.000      0.000      1.602      7.012     41.001     45.271     10.648      2.313      0.032      0.000      0.000     3.9
  5  2053      0.000      0.000      0.000      0.439     14.259     42.381     25.844     10.134      2.317      0.012      0.000      0.000     3.6
  5  2054      0.000      0.000      0.000      1.070     18.506     50.252     31.564      6.993      7.238      0.045      0.000      0.000     3.2
  5  2055      0.000      0.000      0.000      0.618     14.005     32.406     40.632      8.267      1.503      0.006      0.000      0.000     3.1
  5  2056      0.000      0.000      0.000      2.499      9.677     28.492     31.958      5.828      6.671      0.058      0.000      0.000     2.9
  5  2057      0.000      0.000      0.000      0.496     12.287     42.197     33.210      9.102      3.170      0.043      0.000      0.000     2.8
  5  2058      0.000      0.000      0.000      5.826     23.475     30.602     10.910      8.566      5.535      0.032      0.000      0.000     2.6
  5  2059      0.000      0.000      0.000      1.813     22.236     43.785     24.216     14.076      3.483      0.029      0.000      0.000     2.4
  5  2060      0.000      0.000      0.000      0.853     12.300     39.096     32.847     16.908      2.256      0.010      0.000      0.000     2.3
  5  2061      0.000      0.000      0.000      0.502     10.834     33.735     37.121      6.751      5.640      0.030      0.000      0.000     2.2
  5  2062      0.000      0.000      0.000      0.770     16.469     44.967     35.294      6.835      7.968      0.035      0.000      0.000     2.1
  5  2063      0.000      0.000      0.000      3.210     19.832     43.903     15.839      5.164      2.345      0.000      0.000      0.000     1.9
  5  2064      0.000      0.000      0.000      0.800      9.901     43.972     10.006      6.596      2.756      0.013      0.000      0.000     1.7
  5  2065      0.000      0.000      0.000      0.817      6.224     49.393     17.758      8.118      5.614      0.028      0.000      0.000     1.6
  5  2066      0.000      0.000      0.000      1.172     24.096     36.330     19.195     11.060      6.816      0.481      0.000      0.000     1.4
  5  2067      0.000      0.000      0.000      2.339     24.060     44.989     21.081     11.132      2.955      0.346      0.000      0.000     1.3
  5  2068      0.000      0.000      0.000      0.492      8.932     45.305     48.851     12.195      5.552      0.087      0.000      0.000     1.2
  5  2069      0.000      0.000      0.000      1.447     18.273     44.247     19.469      4.917      5.016      0.014      0.000      0.000     1.1
  5  2070      0.000      0.000      0.000      3.837     19.994     35.295     35.433     10.416      4.492      0.254      0.000      0.000     1.0
  5  2071      0.000      0.000      0.000      0.761     16.779     45.867     22.852      4.151     10.387      0.217      0.000      0.000     1.0
  5  2072      0.000      0.000      0.039      2.305     23.343     29.414     18.883      5.990      6.575      0.014      0.000      0.000     0.9
  5  2073      0.000      0.000      0.000      4.621     27.178     40.905     10.467      9.712      4.226      0.017      0.000      0.000     0.9
  5  2074      0.000      0.000      0.000      3.049     11.973     40.373     25.089     13.053      3.694      0.007      0.000      0.000     0.8
  5  2075      0.000      0.000      0.000      6.332     27.458     26.361     14.846      2.443      6.311      0.004      0.000      0.000     0.7
  5  2076      0.000      0.000      0.000      7.007     31.586     17.013      6.312      7.570      2.145      0.005      0.000      0.000     0.6
  5  2077      0.000      0.000      0.000      2.171     31.042     36.918     16.647     13.269      4.072      0.007      0.000      0.000     0.5
  5  2078      0.000      0.000      0.000      5.657     19.172     42.143     28.611      9.889      7.123      0.121      0.000      0.000     0.5
  5  2079      0.000      0.000      0.003      2.802      6.627     42.582     35.403      9.128      4.166      0.322      0.000      0.000     0.4
  5  2080      0.000      0.000      0.000      1.423     32.369     34.174     12.168      6.612     12.262      0.002      0.000      0.000     0.4
  5  2081      0.000      0.000      0.000      2.925     25.524     43.918     17.465      5.536      4.558      0.006      0.000      0.000     0.4
  5  2082      0.000      0.000      0.011      2.524     28.930     37.046     14.428     12.724      5.540      0.005      0.000      0.000     0.4
  5  2083      0.000      0.000      0.010      5.770     10.175     48.174     30.316     13.160      3.223      0.007      0.000      0.000     0.3
  5  2084      0.000      0.000      0.000      2.971     30.429     32.646     19.145      5.790     10.724      0.019      0.005      0.000     0.3
  5  2085      0.000      0.000      0.000      0.584     31.247     40.126     27.638      5.776      5.641      0.201      0.000      0.000     0.3
  5  2086      0.000      0.000      0.000      0.347     22.451     50.193     25.713     10.435      8.532      1.256      0.000      0.000     0.3
  5  2087      0.000      0.000      0.000      2.517     20.220     41.322     19.581      3.890      7.494      0.008      0.001      0.000     0.3
  5  2088      0.000      0.000      0.000      6.005     27.316     43.077     10.396      2.481      3.932      0.873      0.032      0.000     0.3
  5  2089      0.000      0.000      0.000      3.931     12.279     38.176     28.318      7.572      5.531      0.014      0.000      0.000     0.2
  5  2090      0.000      0.000      0.000      3.355     28.387     36.326      9.730      5.635      4.019      0.234      0.000      0.000     0.2
  5  2091      0.000      0.000      0.000      5.190     21.679     43.748     26.420      3.778      4.277      0.227      0.011      0.000     0.2
  5  2092      0.000      0.000      0.026      3.907     30.407     44.369     20.885      6.052      7.271      0.047      0.034      0.000     0.2
  5  2093      0.000      0.000      0.000      3.367     32.859     28.437     14.779      4.075      7.104      1.374      0.000      0.000     0.2
  5  2094      0.000      0.000      0.000      8.692     35.517     30.939     13.335      9.591     13.527      2.198      0.000      0.000     0.2
  5  2095      0.000      0.000      0.005      6.966     26.504     41.464     12.169      2.962      3.825      0.724      0.000      0.000     0.1
