Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  5  2016      0.000      0.000      0.000      0.233      1.519     17.493     33.535     22.961      5.764      0.033      0.000      0.000    32.1
  5  2017      0.000      0.000      0.000      0.106      4.411     19.227     37.087     23.471      3.333      0.179      0.000      0.000    32.5
  5  2018      0.000      0.000      0.000      0.434      9.361     25.301     35.676     20.752      3.187      0.085      0.000      0.000    32.5
  5  2019      0.000      0.000      0.000      0.611      8.092     24.207     34.761     29.951      5.649      0.029      0.000      0.000    31.7
  5  2020      0.000      0.000      0.000      0.355      1.262     15.821     36.900     26.686      4.380      0.028      0.000      0.000    30.4
  5  2021      0.000      0.000      0.000      0.146      4.060     24.324     42.174     26.327      6.550      0.204      0.000      0.000    31.1
  5  2022      0.000      0.000      0.000      0.611      3.780     25.147     40.210     26.963      7.433      0.435      0.000      0.000    29.7
  5  2023      0.000      0.000      0.000      0.044      5.976     23.584     40.341     26.766      2.568      0.472      0.000      0.000    29.4
  5  2024      0.000      0.000      0.000      0.107      8.115     31.454     41.621     30.571      6.191      0.688      0.000      0.000    29.4
  5  2025      0.000      0.000      0.000      1.272      4.004     22.855     40.172     18.636      7.015      0.116      0.000      0.000    26.9
  5  2026      0.000      0.000      0.000      0.392      3.084     21.051     33.106     25.626      5.928      0.124      0.000      0.000    27.6
  5  2027      0.000      0.000      0.000      0.312      7.820     26.818     42.366     22.781      5.773      0.053      0.000      0.000    26.4
  5  2028      0.000      0.000      0.000      0.262      6.981     23.988     37.357     24.369      1.767      0.116      0.000      0.000    25.6
  5  2029      0.000      0.000      0.000      0.304      2.991     21.823     44.895     24.979      2.100      0.036      0.000      0.000    25.3
  5  2030      0.000      0.000      0.000      0.188      2.365     25.336     40.854     20.756      6.113      0.053      0.000      0.000    25.2
  5  2031      0.000      0.000      0.000      0.785      6.534     23.682     38.533     23.102      3.935      0.099      0.000      0.008    24.6
  5  2032      0.000      0.000      0.000      0.432      7.386     27.573     35.530     20.817      4.994      0.112      0.000      0.000    24.8
  5  2033      0.000      0.000      0.000      1.129     12.027     31.908     33.323     22.270      2.260      0.107      0.002      0.000    23.8
  5  2034      0.000      0.000      0.000      0.226      3.299     19.710     37.343     26.515      4.179      0.366      0.000      0.000    22.6
  5  2035      0.000      0.000      0.000      0.829      6.926     24.378     34.726     23.017      8.142      0.153      0.004      0.000    22.1
  5  2036      0.000      0.000      0.000      0.854     10.969     25.658     40.729     24.521      4.025      0.210      0.000      0.000    21.0
  5  2037      0.000      0.000      0.000      0.161      6.599     25.657     36.481     19.008      5.548      0.230      0.000      0.000    20.7
  5  2038      0.000      0.000      0.000      0.545      5.955     26.128     32.425     21.586      4.498      0.079      0.000      0.000    19.8
