Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  5  2065      0.000      0.000      0.000      3.476     22.113     26.229     11.639     17.521      2.252      0.085      0.000      0.000     4.3
  5  2066      0.000      0.000      0.000      1.376     11.162     39.394     16.009      8.966      4.303      0.025      0.000      0.000     4.2
  5  2067      0.000      0.000      0.000      2.127     15.169     35.771     18.501     14.367      3.193      0.024      0.000      0.000     4.0
  5  2068      0.000      0.000      0.000      1.802     19.601     35.721     21.460     13.452      1.087      0.014      0.000      0.000     4.0
  5  2069      0.000      0.024      0.000      1.730     23.541     21.713     18.000     14.494      5.366      0.002      0.001      0.000     3.9
  5  2070      0.000      0.000      0.000      1.392     17.084     26.874     14.588     13.091      2.022      0.001      0.000      0.000     3.9
  5  2071      0.000      0.000      0.000      0.950     11.813     30.719     19.908     10.594      4.805      0.035      0.000      0.013     3.8
  5  2072      0.000      0.000      0.000      1.240     17.875     42.218     18.705     13.879      3.520      0.024      0.000      0.000     3.8
  5  2073      0.000      0.000      0.000      0.473     11.648     37.759     14.955      8.292      1.581      0.024      0.000      0.000     3.8
  5  2074      0.000      0.000      0.000      3.927     27.404     23.790     14.993     11.571      4.074      0.013      0.000      0.004     3.7
  5  2075      0.000      0.000      0.000      0.872      9.614     41.805     31.734     11.972      4.288      0.006      0.000      0.027     3.6
  5  2076      0.000      0.000      0.000      1.485     18.623     34.188     18.148     13.009      1.545      0.015      0.000      0.000     3.6
  5  2077      0.000      0.000      0.000      1.872     22.909     44.545     19.519      9.600      4.469      0.019      0.014      0.000     3.5
  5  2078      0.000      0.000      0.000      1.465     15.994     33.564     13.946     14.339      2.910      0.030      0.000      0.000     3.5
  5  2079      0.000      0.000      0.000      1.507     20.804     39.567     15.023     12.649      5.572      0.013      0.000      0.000     3.4
  5  2080      0.000      0.000      0.000      1.065     16.007     34.386     13.532     10.544      4.413      0.008      0.000      0.005     3.3
  5  2081      0.000      0.000      0.003      2.449     24.647     28.707     20.375     17.166      3.671      0.010      0.001      0.018     3.3
  5  2082      0.000      0.000      0.000      1.828     20.905     30.206     20.731     10.869      4.996      0.004      0.000      0.001     3.3
  5  2083      0.000      0.000      0.002      1.542     24.836     34.021     19.060      5.914      5.303      0.079      0.000      0.006     3.3
  5  2084      0.000      0.000      0.000      0.509     14.025     36.342     19.438     10.018      3.579      0.010      0.000      0.000     3.2
  5  2085      0.000      0.000      0.006      1.785     31.296     28.920     17.953     13.462      6.076      0.022      0.000      0.013     3.2
  5  2086      0.000      0.000      0.000      0.992     13.950     38.161     27.122     15.465      2.129      0.014      0.000      0.004     3.2
  5  2087      0.013      0.000      0.000      2.293     29.643     22.497     14.969      9.887      1.852      0.018      0.000      0.000     3.2
  5  2088      0.000      0.000      0.000      1.506     20.667     29.582     17.502     13.504      3.072      0.008      0.000      0.027     3.1
  5  2089      0.000      0.000      0.000      0.339     24.537     32.585     20.955     14.166      4.401      0.214      0.043      0.000     3.1
  5  2090      0.000      0.000      0.000      3.768     20.434     33.610     16.768     11.150      4.176      0.244      0.009      0.010     3.1
  5  2091      0.000      0.000      0.008      3.820     19.955     22.288     18.653      7.264      3.702      0.001      0.000      0.000     3.1
  5  2092      0.000      0.000      0.000      1.994     19.896     34.717      8.408      6.728      6.205      0.001      0.000      0.008     3.0
  5  2093      0.004      0.000      0.000      1.494     15.510     37.125     24.884     10.120      5.201      0.004      0.000      0.004     3.0
  5  2094      0.000      0.000      0.000      1.738     12.150     46.255     14.906      9.821      2.223      0.008      0.000      0.000     3.0
  5  2095      0.000      0.000      0.000      3.233     25.734     29.887     15.370     13.652      2.539      0.006      0.000      0.000     2.9
